Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Direccion_API,Latitud,Longitud
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES OIL,ZEUSS,Carrera 87 C No 31A 45,GASOLINA CORRIENTE OXIGENADA,9275.0,A,"Carrera 87 C No 31A 45, Medellin, Colombia",6.2441,-75.61317
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,GASOLINA EXTRA OXIGENADA,17558.0,A,"DIAGONAL 74B No. 32-15, Medellin, Colombia",6.23644,-75.59298
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,BIODIESEL EXTRA,9040.0,A,"DIAGONAL 74B No. 32-15, Medellin, Colombia",6.23644,-75.59298
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL TANQUIADERO,TERPEL,DIAGONAL 74B No. 32-15,GASOLINA CORRIENTE OXIGENADA,8740.0,A,"DIAGONAL 74B No. 32-15, Medellin, Colombia",6.23644,-75.59298
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,BIODIESEL EXTRA,9090.0,A,"CALLE 33 No. 63B-315, Medellin, Colombia",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,GASOLINA EXTRA OXIGENADA,17550.0,A,"CALLE 33 No. 63B-315, Medellin, Colombia",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 33,TERPEL,CALLE 33 No. 63B-315,GASOLINA CORRIENTE OXIGENADA,8730.0,A,"CALLE 33 No. 63B-315, Medellin, Colombia",6.23932,-75.58265
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,18980.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,9300.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,18360.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,18420.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,9270.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA EXTRA OXIGENADA,18420.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,9300.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,9270.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,9360.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,BIODIESEL EXTRA,9300.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTRELLA DEL SUR,TEXACO,CALLE 8 B No. 65-301,GASOLINA CORRIENTE OXIGENADA,9270.0,A,"CALLE 8 B No. 65-301, Medellin, Colombia",6.21578,-75.58915
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA EXTRA OXIGENADA,18800.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA CORRIENTE OXIGENADA,9520.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA EXTRA OXIGENADA,19600.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,BIODIESEL EXTRA,9520.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA EXTRA OXIGENADA,18800.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA CORRIENTE OXIGENADA,9520.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,BIODIESEL EXTRA,9520.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,BIODIESEL EXTRA,9520.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA EXTRA OXIGENADA,19600.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA CORRIENTE OXIGENADA,9420.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,GASOLINA CORRIENTE OXIGENADA,9640.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO UNIVERSIDAD S.A,TEXACO,Carrera 52 No 67 A - 91,BIODIESEL EXTRA,9490.0,A,"Carrera 52 No 67 A - 91, Medellin, Colombia",6.26615,-75.56616
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA EXTRA OXIGENADA,18052.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA EXTRA OXIGENADA,17260.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA CORRIENTE OXIGENADA,9184.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA CORRIENTE OXIGENADA,9346.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,BIODIESEL EXTRA,9431.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,BIODIESEL EXTRA,9295.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,BIODIESEL EXTRA,9341.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA EXTRA OXIGENADA,18052.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TEXACO JOSE IGNACIO HOLGUIN,TEXACO,Carrera 64 C No 93 - 60,GASOLINA CORRIENTE OXIGENADA,9466.0,A,"Carrera 64 C No 93 - 60, Medellin, Colombia",6.28767,-75.56967
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16900.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8980.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8800.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16900.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8980.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,17500.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,18500.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8980.0,A,"CARRERA 68 No. 43-15, Medellin, Colombia",6.24539,-75.58697
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,18500.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9500.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9550.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9550.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,18900.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9600.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9500.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9400.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,17500.0,A,"CALLE 48 No. 79-46, Medellin, Colombia",6.25894,-75.59753
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA EXTRA OXIGENADA,17960.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA CORRIENTE OXIGENADA,9030.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,BIODIESEL EXTRA,9340.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA EXTRA OXIGENADA,17170.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA CORRIENTE OXIGENADA,8860.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,BIODIESEL EXTRA,9290.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,BIODIESEL EXTRA,9340.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA EXTRA OXIGENADA,18580.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA CORRIENTE OXIGENADA,9150.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,BIODIESEL EXTRA,9340.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIOS DISTRACOM EXPOSICIONES,TEXACO,CALLE 36 No. 51-18,GASOLINA EXTRA OXIGENADA,17960.0,A,"CALLE 36 No. 51-18, Medellin, Colombia",6.23779,-75.57378
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA EXTRA OXIGENADA,17590.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,BIODIESEL EXTRA,9490.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA CORRIENTE OXIGENADA,9480.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,BIODIESEL EXTRA,9540.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA EXTRA OXIGENADA,18590.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS EL VOLADOR,TERPEL,CALLE 71 No. 66-82,GASOLINA CORRIENTE OXIGENADA,9590.0,A,"CALLE 71 No. 66-82, Medellin, Colombia",6.27211,-75.57946
2022,6,5,ANTIOQUIA,5001,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,"Calle 30 A No 53 - 16,",BIODIESEL EXTRA,10197.0,A,"Calle 30 A No 53 - 16,, Medellin, Colombia",6.23248,-75.61471
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,19490.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,9550.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8790.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,9550.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,9550.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,19490.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8930.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,18880.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8930.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,17990.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8770.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,9500.0,A,"CARRERA 51 No. 32-40, Medellin, Colombia",6.28907,-75.56188
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9210.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9120.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18900.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18900.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18400.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9330.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,BIODIESEL EXTRA,9180.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9330.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18400.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,BIODIESEL EXTRA,9180.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA EXTRA OXIGENADA,18900.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,BIODIESEL EXTRA,9200.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
2022,6,5,ANTIOQUIA,5001,MEDELLIN,LUBRITODO EL SITIO CORRECTO SAS,MOBIL,CALLE 44 No. 64-52,GASOLINA CORRIENTE OXIGENADA,9240.0,A,"CALLE 44 No. 64-52, Medellin, Colombia",6.25031,-75.59186
